File Path,Questions
cat/general-health/cat-euthanasia-when-put-cat-down,"1. 입양한 고양이에게 안락사를 선택하게 될 수도 있나요?
2. 어떻게 고양이에게 안락사를 선택하는게 최선의 선택인지 알 수 있나요?
3. 고양이의 삶의 질을 어떻게 판단할 수 있나요?
4. 안락사가 고양이에게 편안한 죽음을 주는 방법일까요?
5. 고양이의 삶의 질이 저하되었을 때 어떤 처치가 필요한가요?
6. 고양이의 삶의 질을 평가하는데 도움이 되는 척도는 무엇인가요?
7. 'HHHHHMM'이란 척도는 무엇을 의미하나요?
8. 고양이의 삶의 질을 판단하기 위해 어떤 요소들을 고려해야 하나요?
9. 만성적 혹은 말기 질환이 있는 고양이는 어떻게 관리해야 하나요?
10. 병원, 호스피스, 완화의료 등 고양이의 생명을 관리하는 방법에는 어떤 것들이 있나요? 
11. 만일 내 고양이가 말기 질환을 앓게 되면, 어떻게 교류해야 하나요? 
12. 나의 고양이가 안락사를 선택해야 하는 상황이라면 꼭 알아야 할 점은 무엇인가요? 
13. 만성질병이 있는 고양이의 삶의 질을 평가하기 위해 어떤 방법들이 있나요?
14. 'Lap of Love'이란 무엇이며, 어떻게 고양이의 삶의 질 판단에 도움을 주나요?
15. 고양이의 삶의 질을 체크하는데 도움이 되는 도구들은 어떤 것들이 있나요?
16. 고양이의 안락사 결정에 있어서 수의사의 역할은 무엇인가요?
17. 안락사를 결정하게 되면, 고양이에게 어떤 변화가 있나요?
18. 주인이 직접 고양이의 삶의 질을 평가하는 방법은 무엇인가요? 
19. 만성질환을 가진 고양이를 위한 호스피스 혹은 완화 의료는 어떤 것인가요?
20. 고양이가 안락사를 하게 되면 주인에게 주어지는 지원은 무엇인가요?"
cat/general-health/why-is-my-cat-throwing-up-yellow-liquid,"1. 왜 고양이는 토하나요?
2. 고양이가 노란 액체를 토한 경우, 그 원인은 무엇일까요?
3. 고양이가 노란 물을 토하는 것은 많은 경우 어떤 의미인가요?
4. 고양이가 노란 액체를 토하고 그 이유를 모르겠는 경우 어떻게 해야 하나요?
5. 고양이가 노란 액체를 토하는 이유는 무엇인가요?
6. 고양이의 털 덩어리는 어떻게 해야하나요?
7. 고양이가 털 덩어리를 토함으로써 어떤 문제가 발생할 수 있나요?
8. 고양이가 노란 액체를 토하면서 먹지 않고 체중을 잃는 경우 원인이 무엇일까요?
9. 고양이가 무언가를 먹지 않을 경우, 어떤 문제가 발생할 수 있나요?
10. 고양이가 노란 액체를 토함이 질병의 첫 증상일 수 있는 경우 어떤 질병을 부를 수 있나요?
11. 어떤 하위 건강 상태가 고양이가 노란 액체를 토하게 만드나요?
12. 고양이가 노란 액체를 토하는 것이 심각한 문제인지 어떻게 알 수 있나요?
13. 고양이가 노란 액체를 토하면 수의사에게 연락해야 하는 시점은 언제인가요?
14. 고양이가다른 증상과 함께 노란 액체를 토하는 경우, 이것은 어떤 의미인가요?
15. 고양이가 노란 액체를 토하면서 식욕이 없거나 무기력해질 경우 어떻게 해야 하나요?"
cat/general-health/do-cats-burp,"1. 고양이가 트림하는 것이 정상인가요?
2. 고양이가 왜 트림하나요?
3. 고양이가 트림하는 것에 대해 언제 걱정해야 하나요?
4. 고양이가 자주 트림을 하거나 호흡에 어려움을 겪거나 구토나 설사 같은 소화기 장애 증상이 있을 경우 어떻게 해야 하나요?
5. 음식을 먹거나 약을 복용할 때 고양이에게 무리하게 삼키게 하는 것을 피하려면 어떻게 해야 하나요?
6. 트림이 자주 발생하거나 의학적인 시술이나 약물 복용이 시작될 때 트림 빈도가 변화하는 경우 어떻게 해야 하나요?
7. 소화기염이나 오랄약 복용 후 고양이의 트림이 발생한 경우 어떻게 관리해야 하나요?
8. 염증성 장질환으로 고생하는 고양이의 경우 어떤 식사를 제공해야 하나요?
9. 고양이가 식사 시간에 과도하게 공기를 삼키지 않도록 어떻게 하면 좋을까요?"
cat/general-health/how-find-lost-cat,"1. 애완동물 분실 후 어떤 단계를 밟아야 하나요?
2. 실종된 고양이를 찾는 가장 효과적인 방법은 무엇인가요?
3. 집 안에서 고양이를 찾는 가장 좋은 장소는 어디인가요?
4. 집 밖에서 실종된 고양이를 찾는 가장 좋은 방법은 무엇인가요?
5. SNS를 활용하여 애완동물을 찾는 방법에는 어떤 것이 있나요?
6. 퍼 공고, 보상, 칩 등의 업데이트를 효과적으로 사용하는 방법은 무엇인가요?
7. 애완동물 탐지관을 고용하면 어떤 도움이 되나요?
8. 실종된 애완동물을 찾아낼 확률은 어느 정도인가요?
9. 애완동물을 잃어버리지 않으려면 어떤 조치를 취해야 하나요?
10. 고양이를 잃어버리지 않으려면 어떤 긴급 계획이 필요한가요?
11. 애완동물이 다시 분실했을 때 어떻게 대처해야 하나요?
12. 실종된 애완동물이 발견되면 어떤 절차를 밟아야 하나요?
13. 고양이가 분실했을 때 검사를 받아야 하는 항목은 무엇인가요?
14. 고양이를 분실했을 때 효과적으로 찾기 위해 사용할 수 있는 디지털 도구는 무엇인가요?
15. 고양이가 다시 분실되지 않도록 하기 위해 어떠한 예방책이 있나요?"
cat/general-health/bad-breath-cats-how-prevent-and-treat-it,"1. 고양이의 입냄새가 일반적으로 어떻게 느껴져야 하나요?
2. 참을 수 없을 정도로 고양이의 입냄새가 나쁜 경우, 이는 어떤 징후로 볼 수 있나요?
3. 고양이의 입냄새를 나쁘게 하는 가장 일반적인 원인은 무엇인가요?
4. 치주 질환은 어떻게 발생하나요?
5. 치주 질환을 무시하면 어떤 결과가 나타나나요?
6. 치주 질환을 어떻게 치료하나요?
7. 칫솔질을 하지 않는 경우, 어떤 방법으로 고양이의 입 관리를 할 수 있나요?
8. 치아 플라크를 제거하고 입냄새를 상쾌하게 유지하는 데 도움이 되는 음식이나 간식은 무엇인가요?
9. 심한 입냄새가 나는 림포구성 형질세포염(lymphocytic plasmacytic stomatitis)라는 질환의 특징은 무엇인가요?
10. 림포구성 형질세포염을 치료하는 방법은 무엇인가요?
11. 고양이의 입냄새가 암모니아 또는 소변 냄새 같을 경우, 이는 어떤 질환의 징후일 수 있나요?
12. 신장 질환으로 인한 입냄새 외에 다른 증상은 무엇이 있나요?
13. 신장 질환은 어떻게 관리하나요?
14. 고양이의 입냄새가 과일 냄새가 날 경우, 이는 어떤 질환의 징후일 수 있나요?
15. 간 질환이 있는 고양이가 보이는 증상은 무엇인가요?
16. 고양이의 입냄새의 원인을 파악하기 위해 수의사가 어떤 작업을 수행하나요?"
cat/general-health/cat-spraying,"1. 고양이가 적절하지 않게 소변을 살포하는 이유는 무엇인가요?
2. 고양이가 분사하는 행동이 무엇인가요?
3. 고양이는 왜 분사를 하는 건가요?
4. 고양이의 분사 행동이 건강 문제와 어떻게 연결되어 있나요?
5. 고양이의 분사 행동과 투사 행동의 차이점은 무엇인가요?
6. 고양이가 분사를 하는 이유는 무엇인가요?
7. 고양이가 집 안에서 분사하는 이유를 어떻게 알 수 있나요?
8. 고양이가 소변을 살포하는 문제를 어떻게 해결하나요?
9. 고양이의 스트레스를 줄이는 방법은 무엇인가요?
10. 고양이가 분사 행동을 멈추게 하는 방법은 무엇인가요?
11. 기저질 병이 있는 고양이에게 어떤 시험을 해야 하나요?
12. 고양이가 스트레스를 받을 때 분사를 하는 이유는 무엇인가요?
13. 고양이가 짝짓기를 위해 분사하는 이유는 무엇인가요?
14. 고양이의 분사 행동을 막기위해 수술을 하는 것은 좋은 방법인가요?
15. 고양이에서 STP를 사용하는 방법은 무엇인가요?
16. 고양이 나머지 변이 생길 수 있는 이유는 무엇인가요?
17. 고양이가 문제를 일으킬 때 어떻게 해야 하나요?
18. 고양이의 분사 행동이다 분리 상황에서 발생하나요?
19. 어떻게 우리의 고양이가 스트레스를 받지 않게 할 수 있나요?
20. 고양이의 집에서 분사 행동을 막는 방법은 무엇인가요?"
cat/general-health/can-cats-be-allergic-dogs,"1. 고양이가 고통을 받는 것 같아 보이면 어떻게 해야 하나요?
2. 고양이가 개에게 알레르기 반응을 나타낼 수 있나요?
3. 애완견의 품종에 따라 알레르기 반응이 더 심한 경우가 있나요?
4. 어떤 개의 품종이 고양이에게 알레르기를 일으킬 가능성이 더 많은가요?
5. 털이 자주 빠지는 개 품종은 고양이에게 더 알레르기 반응을 일으킬 가능성이 있나요?
6. 알레르기를 예방하는 방법은 있나요?
7. 고양이가 알레르기를 가질 경우 어떻게 관리해야 하나요?
8. 알레르기 예방법으로 백신이 효과적인가요?
9. 알레르기 치료를 위해 약물 외에 다른 방법은 무엇인가요?
10. 알레르기가 있는 고양이를 어떻게 행복하고 건강하게 유지할 수 있나요?
11. 피부 건강에 좋은 오메가-3 지방산은 어떤 경우에 효과가 있는가요?
12. 고양이가 개에 대한 알레르기 반응을 보이는 방법은 무엇인가요?
13. 알레르기 증상이 있는 고양이는 어떤 징후를 나타내나요?
14. 알레르기 반응 외에 고양이가 가질 수 있는 피부 질환이 무엇인가요?
15. 고양이가 고양이에게 마주치는 알레르기 반응과 개에게 마주친 반응을 구별하는 방법은 무엇인가요?
16. 혈액 테스트나 피부 테스트를 통해 알레르기 반응을 판단할 수 있나요?
17. 고양이가 개에게 알레르기를 가질 경우 어떻게 다뤄야 하나요?
18. 고양이와 개와 같이 거주할 경우 알레르기를 줄이기 위한 최적의 환경은 어떤 것인가요?
19. 고양이의 알레르기 증후를 확인하려면 어떻게 해야하나요?
20. 개와 함께 거주하는 것이 고양이의 알레르기 증상에 어떤 영향을 미치나요?"
cat/general-health/is-it-safe-use-dog-flea-and-tick-products-cats,"1. 개의 벼룩 및 진드기 제품이 고양이에게 위험한 이유는 무엇인가요?
2. 고양이가 페름트린을 섭취할 경우 어떻게 되나요?
3. 고양이가 개의 벼룩 및 진드기 제품을 섭취한 경우 어떤 조치를 취해야 하나요?
4. 고양이는 왜 개의 벼룩 및 진드기 약물을 사용할 수 없나요?
5. 고양이의 체중이 약물 복용량 결정에 어떻게 영향을 미치나요?
6. 어떤 벼룩 및 진드기 약제가 고양이와 개에게 안전한가요?
7. 고양이에게 벼룩 및 진드기 예방제를 도입할 때 어떤 점을 주의해야 하나요?
8. 고양이의 벼룩 및 진드기 예방에 가장 효과적인 방법은 무엇인가요?
9. 살충제 투여 전 고양이의 정확한 체중을 어떻게 측정하는 것이 좋은가요?
10. 고양이 및 개에게 안전한 벼룩 및 진드기 예방제 브랜드는 어떤 것이 있나요?
"
cat/general-health/kitten-diarrhea,"1. 새끼 고양이가 설사를 하는 이유는 무엇인가요?
2. 고양이의 설사는 어떤 박테리아에 의해 발생하나요?
3. 새끼 고양이의 설사는 어떤 바이러스 감염으로 인해 발생할 수 있나요?
4. 새끼 고양이의 장 내 기생충은 어떤 것들이 있나요?
5. 새끼 고양이의 설사는 스트레스에 의해 나타날 수 있나요?
6. 새끼 고양이의 설사는 어떤 독소에 의해 발생할 수 있나요?
7. 새끼 고양이의 설사는 왜 피가 섞일 수 있나요?
8. 새끼 고양이가 토하고 설사하는 원인은 무엇인가요?
9. 새끼 고양이의 노란색 설사는 어떤 이유로 발생하는지?
10. 새끼 고양이 설사의 흔한 원인은 무엇인가요?
11. 새끼 고양이가 설사를 할 때 어떻게 대처해야 합니까?
12. 새끼 고양이가 설사를 했을 때 제가 집에서 어떤 처방을 시도해볼 수 있나요?
13. 새끼 고양이 설사에 대한 진단 과정은 어떻게 이루어집니까?
14. 새끼 고양이 설사의 처치 방법은 무엇인가요?
15. 새끼 고양이 설사로 인해 수액 투여가 필요한 상황은 어떤 경우인가요?
16. 설사하는 새끼 고양이에게 어떤 음식을 제공해야 하나요?
17. 새끼 고양이의 설사가 있을 때, 수의사는 어떤 질문을 할 것인가요?"
cat/general-health/what-vaccines-does-my-outdoor-cat-need,"1. 우리 고양이가 어떤 백신을 맞아야 하는지 어떻게 알 수 있나요?
2. 야외에서 활동하는 고양이는 어떤 백신을 맞아야 하나요?
3. 고양이에게 필요한 주요 예방관리는 무엇인가요?
4. 고양이에게 라비에스 백신을 맞아야 하는 이유는 무엇인가요?
5. 고양이가 라비에스 백신을 맞지 않으면 어떤 문제가 생기나요?
6. 라비에스 백신은 얼마나 자주 맞아야 하나요?
7. FVRCP 백신이란 무엇인가요? 이 백신을 맞아야 하는 이유는 무엇인가요?
8. FVRCP 백신은 어떤 병에 대해 예방하나요?
9. FVRCP 백신은 얼마나 자주 맞아야 하나요?
10. 고양이 백혈병 백신은 왜 맞아야 하나요?
11. 고양이 백혈병 백신은 얼마나 자주 맞아야 하나요?
12. 고양이 백혈병 바이러스와 고양이 면역결핍 바이러스 테스트는 왜 필요한가요?
13. 고양이 바이러스 테스트는 얼마나 자주 해야 하나요?
14. 고양이의 벌레제거 치료는 왜 필요한가요?
15. 벌레제거 치료는 어떤 방법으로 해야 하나요?
16. 야외에서 활동하는 고양이를 위한 예방관리에는 어떤 것들이 필요한가요?
17. 예방 및 백신 후속 조치에 대해 알고 싶어요.
18. 백신을 맞는 빈도는 어떻게 결정하는 건가요?
19. 우리 고양이의 건강을 위해 어떤 추가적인 관리가 필요한가요? 
20. 원심무혈구증, rinotracheitis, 바이러스, 길거리바이러스, 펠라인 루케미아 등에 대한 예방책은 무엇인가요?
21. 고양이 면역결핍 바이러스에 대한 백신은 어떤 경우에만 맞아야 하나요?
22. 고양이의 예방접종은 어떻게 스케쥴을 잡아야 하는가요?"
