File Path,Questions
cat/conditions/cardiovascular/c_ct_pyruvate_kinase_deficiency,"1. PK 결핍은 무엇이며, 이로 인해 발생할 수 있는 고양이의 증상은 무엇인가요?
2. PK 결핍이 의심될 때 어떤 진단 절차를 거쳐야 하나요?
3. PK 결핍이 확인된 경우, 적절한 치료법은 무엇이며 어떤 영향을 미칠 수 있나요?
4. PK 결핍을 가진 고양이의 일상생활 및 관리에 어떤 주의사항이 있나요?
5. PK 결핍에 대한 예방법은 무엇이 있을까요?
6. 고양이의 혈액 검사 결과 해석에 대해 설명해 주실 수 있을까요?
7. PK 결핍이 있는 고양이를 위한 건강한 식사 및 영양 보충 방법에 대해 알려주세요.
8. PK 결핍이 있는 고양이의 산책 및 운동량 조절에 대해 조언해 주실 수 있을까요?
9. PK 결핍이 있는 고양이와 다른 동물들과의 사회화 및 상호작용에 대해 어떤 점을 주의해야 할까요?
10. PK 결핍이 있는 고양이의 행동문제(예: 불안, 공격성)를 다루는 방법은 무엇이 있을까요?"
cat/conditions/cardiovascular/c_ct_pulmonary_hypertension,"고양이의 폐 고혈압과 관련된 자주 묻는 질문:
1. 고양이의 폐 고혈압은 어떻게 발생하나요?
2. 고양이의 폐 고혈압을 어떻게 진단하나요?
3. 고양이의 폐 고혈압을 치료하는 방법은 무엇인가요?
4. 고양이의 폐 고혈압을 관리하기 위한 생활 습관은 어떤 것이 있나요?
5. 고양이의 폐 고혈압이 있을 때 주의해야 할 증상은 무엇인가요?
6. 폐 고혈압을 가진 고양이를 위한 적절한 식이 권장사항은 어떻게 되나요?
7. 고양이의 폐 고혈압을 예방하기 위한 조치는 무엇인가요?
8. 폐 고혈압이 있는 고양이가 건강한 생활을 유지하는 데 도움이 되는 운동은 어떤 것이 있나요?
9. 고양이가 폐 고혈압에 걸렸을 때 주의해야 할 일상적인 행동은 무엇인가요?
10. 고양이의 폐 고혈압을 조기에 발견하기 위한 주요 징후는 무엇인가요?"
cat/conditions/cardiovascular/c_ct_coagulopathy_of_liver_disease,"간 질환을 가진 고양이를 돌보는 데 꼭 알아야 할 질문:

1. 고양이의 간 질환의 증상은 어떻게 구별하나요?
2. 고양이가 간 질환을 가지고 있다면 어떤 종류의 응고 문제가 발생할 수 있나요?
3. 간 질환의 원인으로 중증 간부전과 간외 담관 폐쇄 등이 언급되는데, 이들은 고양이의 건강에 어떤 영향을 미치나요?
4. 고양이의 간 질환을 진단하려면 어떤 검사가 필요한가요? 어떤 정보를 수의사에게 제공해야 하나요?
5. 고양이의 응고 장애를 측정하기 위한 특별한 혈액 검사가 어떤 것들이 있나요?
6. 간 질환을 가진 고양이의 치료 방법은 무엇이 있나요? 어떤 경우에 침습적 시술이 필요할까요?
7. 간 질환을 가진 고양이를 돌보는 데 식이 관리가 어떤 역할을 하는지 설명해 주십시오."
cat/conditions/cardiovascular/c_ct_chediak-higashi_syndrome,"어떤 유전적 질환이 페르시안 고양이의 체디악-히가시 증후군으로 나타나나요?
체디악-히가시 증후군은 페르시안 고양이를 어떻게 영향하나요?
체디악-히가시 증후군 진단을 위해 어떤 검사를 해야 하나요?
체디악-히가시 증후군을 치료하려면 어떤 방법이 있나요?
페르시안 고양이의 생활 및 관리에서 체디악-히가시 증후군을 예방하는 방법은 무엇인가요?
체디악-히가시 증후군을 가진 페르시안 고양이와 함께 어떻게 지낼 수 있나요?
체디악-히가시 증후군은 다른 고양이에게 전염되나요?
체디악-히가시 증후군을 가진 페르시안 고양이를 키우는 데 주의해야 할 사항은 무엇인가요?"
cat/conditions/cardiovascular/c_ct_myelodysplastic_syndromes,"가정에서 고양이의 골수형성이상증후군을 식별하는 방법은 무엇인가요?
고양이의 골수형성이상증후군을 감지한 후에는 어떻게 행동해야 하나요?
고양이의 골수형성이상증후군을 다루기 위한 효과적인 치료 방법은 무엇이 있을까요?
치료 과정에서 고양이의 생활 및 관리에 어떤 점을 주의해야 할까요?
골수형성이상증후군을 예방하기 위해 우리가 취할 수 있는 조치는 무엇인가요?
고양이가 골수형성이상증후군에 노출되었을 때 주의해야 할 심각한 증상은 무엇인가요?
고양이의 골수형성이상증후군 진단을 위해 어떤 특정 테스트가 필요한가요?
고양이의 골수형성이상증후군 진단 후 최선의 치료법을 선택하는 데 고려해야 할 사항은 무엇인가요?
고양이가 골수형성이상증후군으로 인해 경험하는 특이한 행동 또는 증상은 무엇이 있을까요?
치료 과정에서 고양이의 신체적 변화나 건강 상태를 지켜보는 데 도움이 되는 신호는 무엇인가요?"
cat/conditions/cardiovascular/anemia-in-cats,"자주 묻는 질문:
1. 고양이 빈혈의 증상은 무엇인가요?
2. 빈혈의 원인은 무엇이 있나요?
3. 고양이 빈혈의 종류는 무엇이 있나요?
4. 수의사가 고양이 빈혈을 진단하는 방법은?
5. 고양이 빈혈의 치료는 어떻게 이루어지나요?
6. 고양이 빈혈의 회복과 관리에 대한 정보는?
7. 고양이 빈혈을 예방하는 방법은?
8. 빈혈 고양이에게 적합한 사료는 무엇인가요?
9. 고양이의 혈구 수 감소의 원인은 무엇인가요?"
cat/conditions/cardiovascular/c_ct_atrial_premature_complexes,"고양이가 심방 조기 콤플렉스에 걸렸을 때 나타나는 증상은 무엇인가요?
고양이의 심방 조기 콤플렉스를 진단하려면 어떤 검사가 필요한가요?
고양이에게 심방 조기 콤플렉스가 발견되면 어떤 치료가 필요한가요?
심방 조기 콤플렉스를 예방하거나 관리하기 위해 주인이 할 수 있는 일은 무엇인가요?
고양이의 심장 건강을 유지하기 위한 식단 및 활동 권장 사항은 무엇인가요?
환경 변화에 따른 고양이의 신경성 문제나 공격성에 대한 교정법은 무엇인가요?
어떻게 애완 동물의 안녕을 위해 약을 정확히 투여할 수 있을까요?
고양이가 더 많은 운동량을 필요로 할 때 어떤 종류의 활동이 좋은가요?"
cat/conditions/cardiovascular/c_ct_atrioventricular_valvular_stenosis,"비록 내용은 좀 더 긴글이지만 FAQ를 만들어보겠습니다: 
1. 고양이 심장 판막 협착증의 주요 증상은 무엇인가요? 
2. 고양이의 심장 판막 협착증은 어떻게 진단되나요? 
3. 고양이의 심장 판막 협착증을 치료하는 방법은 무엇이 있나요? 
4. 고양이의 심장 판막 협착증을 관리하기 위한 일상 생활 방법에는 어떤 것이 있나요? 
5. 고양이의 심장 판막 협착증은 유전적인가요? 출생제어가 어떤 역할을 할까요? 
6. 고양이의 심장 판막 협착증을 예방하거나 진행을 늦추기 위한 조치는 무엇인가요?
7. 고양이의 심장 판막 협착증으로 치료 후 주의해야 할 사항이 있을까요? 
8. 고양이의 심장 판막 협착증 관련하여 수의사와 상담 시 어떤 정보를 제공해야 하나요? 
9. 심장 판막 협착증의 유형별로 특이한 증상이 있나요?
10. 고양이가 심장 판막 협착증에 걸릴 가능성을 줄이기 위한 예방법이 있을까요?"
cat/conditions/cardiovascular/c_ct_rhabdomyoma,"
1. 고양이 횡문근종은 어떤 종양이며 어떠한 증상을 보일 수 있나요?
2. 어떻게 고양이의 건강 상태에 대한 병력을 파악할 수 있나요?
3. 횡문근종이 진단되는 과정은 어떻게 이루어지나요?
4. 횡문근종의 치료 방법에는 어떠한 옵션이 있나요?
5. 횡문근종 진료 후 고양이의 생활 및 관리에 대해 어떤 조언이 있나요?
6. 고양이의 횡문근종이 심장 외부에 위치한 경우에는 어떻게 대처해야 하나요?
7. 심장의 횡문근종이 혈류를 방해하여 우측 울혈성 심부전으로 이어질 위험이 있을 때 어떤 조치를 취해야 하나요?"
cat/conditions/cardiovascular/c_ct_pulmonic_stenosis,"1. 폐동맥 협착증은 어떤 종류의 결함이고, 어떤 유형이 있나요?
2. 고양이가 폐동맥 협착증을 가진 경우 어떤 증상이 나타날 수 있나요?
3. 폐동맥 협착증의 진단 방법에는 어떤 절차가 포함되나요?
4. 폐동맥 협착증을 치료하기 위한 일반적인 절차는 무엇인가요?
5. 고양이가 폐동맥 협착증으로 치료를 받을 때 주의해야 할 생활 및 관리 방법은 무엇인가요?
6. 폐동맥 협착증이 있는 고양이의 운동 및 활동량에는 제한이 있나요?
7. 폐동맥 협착증이 있는 고양이를 키우는 데 주의해야 할 유전적 측면은 무엇인가요?
8. 폐동맥 협착증 진단 후 고양이의 일상적인 식단은 어떻게 변경되어야 하나요?
9. 고양이의 약물 치료에 대한 지침은 무엇인가요?
10. 폐동맥 협착증의 중등도 및 중증 환자의 수명 전망은 어떨까요?"
cat/conditions/cardiovascular/c_ct_cyclic_hematopoiesis,"고양이의 주기적 조혈 장애에 대한 FAQ:
1. 고양이의 주기적 조혈 장애는 무엇인가요?
2. FeLV 바이러스와 고양이의 주기적 조혈 장애는 어떤 관련이 있나요?
3. 주기적 조혈 장애의 증상은 무엇인가요? 
4. FeLV 감염된 고양이의 주기적 조혈 장애를 어떻게 진단하나요?
5. 주기적 조혈 장애를 치료하기 위한 방법은 무엇이 있나요?
6. 고양이의 주기적 조혈 장애를 예방하려면 어떤 조치를 취해야 하나요?"
cat/conditions/cardiovascular/c_ct_atrial_septal_defect,"1. 고양이가 심방 중격 결손(ASD)이 있을 때 주의해야 할 증상은 무엇인가요?
2. ASD 진단을 위해 수의사에게 제공해야 하는 정보는 무엇인가요?
3. 고양이의 심방 중격 결손 진단을 위해 어떤 검사를 받아야 하나요?
4. 고양이의 심방 중격 결손을 치료하기 위한 방법은 무엇이 있나요?
5. ASD를 가진 고양이를 어떻게 관리해야 하며, 예후는 어떻게 되나요?"
cat/conditions/cardiovascular/c_ct_left_sided_congestive_heart_failure,"1. 고양이가 호흡 곤란을 겪을 때는 어떻게 해야 하나요?
2. 고양이의 심장 질환을 어떻게 진단할 수 있나요?
3. 좌측 울혈성 심부전을 가진 고양이를 외래에서 어떻게 치료할 수 있나요?
4. 고양이의 영양을 고려해야 할 때 어떤 종류의 사료를 먹여야 하나요?
5. 선천성 심장 기형이 있는 고양이에게 외과적 개입이 도움이 될 수 있는 경우는 어떤 경우인가요?
6. 고양이의 활동량을 조절해야 하는데, 어떤 방식으로 제한을 해야 하나요?
7. 고양이에게 어떤 종류의 운동 계획을 추천할 수 있나요?
8. 고양이가 평소보다 흥분하거나 과민해 보일 때 대처하는 방법은 무엇인가요?
9. 고양이의 심장 건강을 지키기 위해 일상적으로 실천해야 하는 관리 방법은 무엇인가요?
10. 고양이의 심장 질환을 조기에 발견하기 위해 어떤 주의 신호를 살펴봐야 하나요?
11. 고양이의 식습관이 변화되었을 때 어떻게 대처해야 하나요?
12. 신체적인 특이사항이 나타났을 때 수의사를 방문해야 하는 이유는 무엇인가요?
13. 고양이의 스트레스를 완화하는 방법은 무엇이 있나요?
14. 새로운 환경에 적응하는 과정에서 고양이를 돕기 위해 할 수 있는 것은 무엇인가요?
15. 고양이가 건강하고 행복하게 살기 위해 필요한 일상적인 관리 방법은 무엇인가요?"
cat/conditions/cardiovascular/taurine-deficiency-cats,"1. 고양이에게 타우린이 풍부한 음식은 무엇인가요?
2. 고양이에게 타우린은 얼마나 자주 필요한가요?
3. 고양이에게 타우린이 결핍되면 어떤 부작용이 있을까요?
4. 고양이가 타우린을 너무 많이 먹으면 어떤 문제가 발생할 수 있나요?
5. 고양이의 타우린 결핍은 심근병증과 어떤 관련이 있을까요?
6. 고양이의 타우린 결핍을 예방하는 방법은 무엇인가요?
7. 고양이에게 정제되지 않은 상업용 사료를 어떻게 구분해야 하나요?
8. 고양이의 식단에 어떤 종류의 동물성 단백질을 추가해야 타우린 섭취가 충분한가요?
9. 고양이의 고통을 줄이려면 타우린 결핍증을 어떻게 치료해야 하나요?
10. 타우린 결핍 증상을 식별하는 방법은 무엇입니까?
11. 고양이에게 타우린 결핍이 계속되면 어떤 합병증이 발생할 수 있나요?
12. 고양이의 신체 시스템에서 타우린의 역할은 무엇인가요?
13. 고양이의 사료에 충분한 타우린이 함유되어 있는지 어떻게 확인할 수 있나요?
14. 고양이에게 적합한 보충제 양을 결정하기 위해 수의사와 상담하는 것이 중요한 이유는 무엇인가요?"
cat/conditions/cardiovascular/c_ct_hypocalcemia,"가정에서 고양이의 저칼슘혈증을 어떻게 발견할 수 있을까요?
고양이의 저칼슘혈증이 의심될 때 어떤 증상을 주의해야 하나요?
고양이의 저칼슘혈증은 어떤 원인으로 발생할 수 있나요?
고양이의 저칼슘혈증을 진단하는 방법은 무엇인가요?
고양이의 저칼슘혈증을 치료하는 방법은 무엇인가요?
고양이의 저칼슘혈증이 재발하지 않도록 관리하는 방법은 무엇인가요?
고양이가 저칼슘혈증에 걸릴 경우 주의해야 할 점은 무엇인가요?
애완견에 대한 합리적 장난감 추천은 무엇인가요?
고양이의 건강한 식사를 위한 식품 권장사항은 무엇인가요?
고양이의 교육 및 훈련에 도움이 되는 팁은 무엇인가요?
고양이의 행동 문제(불안, 공격성 등)를 해결하는 방법에 대한 권장사항은 무엇인가요?"
cat/conditions/cardiovascular/c_ct_ebstein_anomaly,"1. 고양이가 엡스타인 기형이라는 질병을 어떻게 진달할 수 있나요?
2. 엡스타인 기형이 있는 고양이가 평소와 다른 증상이 있을 때 어떻게 대처해야 하나요?
3. 엡스타인 기형 진단을 받은 고양이의 치료 방법은 무엇인가요?
4. 엡스타인 기형을 가진 고양이의 일상 생활 관리에 어떤 점을 주의해야 하나요?
5. 엡스타인 기형 진단을 받은 고양이를 위한 식이 권장사항은 무엇인가요?
6. 엡스타인 기형 고양이를 위한 특별한 활동 또는 놀이가 있나요?
7. 엡스타인 기형 진단을 받은 고양이를 키우는 가정에서 주의해야 할 점은 무엇인가요?
8. 엡스타인 기형 진단을 받은 고양이의 건강을 유지하기 위한 예방책은 무엇인가요?
9. 고양이가 엡스타인 기형이라면 정기적인 화요일 검진이 어떻게 도움이 될까요?
10. 엡스타인 기형 진단을 받은 고양이를 위한 특별한 보호나 관리 방법은 무엇인가요?
11. 엡스타인 기형 고양이를 위한 심리적 지원이 필요한가요? 어떻게 제공해야 할까요?"
